symbol,baseAsset,quoteAsset,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
EOSBULLBUSD,EOSBULL,BUSD,0.00000000,0.000,3.90000000,3.90000000,3.90000000,1037.39384000,0.00000000,0.00000000,0.00000000,0.00000000,3.90000000,3.90000000,3.90000000,1037.39384000,4045.83597600,1604223738964,1604310138964,129638,129638,1
XRPBULLUSDT,XRPBULL,USDT,0.00000000,0.000,8.74000000,8.74000000,8.74000000,35.05238000,0.00000000,0.00000000,0.00000000,0.00000000,8.74000000,8.74000000,8.74000000,35.05238000,306.35780120,1604223738964,1604310138964,423128,423128,1
XRPBULLBUSD,XRPBULL,BUSD,0.00000000,0.000,8.78000000,8.78000000,8.78000000,1.28847000,0.00000000,0.00000000,0.00000000,0.00000000,8.78000000,8.78000000,8.78000000,1.28847000,11.31276660,1604223738964,1604310138964,73304,73304,1
BATBUSD,BAT,BUSD,-0.00020000,-0.093,0.21320302,0.21750000,0.21500000,48.83000000,0.21520000,760.91000000,0.21580000,59.42000000,0.21520000,0.22090000,0.20630000,127670.69000000,27219.77646300,1607498870077,1607585270077,179824,180083,260
ENJBUSD,ENJ,BUSD,-0.00002000,-0.014,0.13843735,0.13940000,0.13867000,15.40000000,0.13858000,230.90000000,0.13915000,711.20000000,0.13869000,0.14168000,0.13082000,415966.60000000,57585.31546100,1607498813991,1607585213991,157095,157546,452
NANOBUSD,NANO,BUSD,0.02250000,2.299,0.99878366,0.97190000,1.00120000,61.20000000,0.99970000,101.08000000,1.00410000,191.34000000,0.97870000,1.06820000,0.91210000,55139.07000000,55072.00219400,1607498915310,1607585315310,165445,166142,698
ONTBUSD,ONT,BUSD,0.00410000,0.832,0.49187070,0.49800000,0.49680000,23.25000000,0.49730000,184.83000000,0.49840000,7500.00000000,0.49270000,0.50750000,0.47570000,293588.91000000,144407.78387100,1607498921246,1607585321246,245812,246153,342
RVNBUSD,RVN,BUSD,0.00051000,3.835,0.01356955,0.01343000,0.01381000,7147.70000000,0.01373000,24679.60000000,0.01382000,15297.30000000,0.01330000,0.01395000,0.01300000,1587180.60000000,21537.32478200,1607498917332,1607585317332,136346,136636,291
STRATBUSD,STRAT,BUSD,-0.03620000,-6.860,0.54349280,0.52530000,0.49150000,56.13000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52770000,0.59900000,0.49150000,66957.68000000,36391.01699900,1605082601899,1605169001899,72556,73014,459
STRATBNB,STRAT,BNB,0.00000000,0.000,0.01900000,0.01900000,0.01900000,50.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01900000,0.01900000,0.01900000,50.00000000,0.95000000,1604223738964,1604310138964,13200,13200,1
STRATUSDT,STRAT,USDT,-0.03540000,-6.733,0.53046689,0.52590000,0.49040000,61.74000000,0.00000000,0.00000000,0.00000000,0.00000000,0.52580000,0.59970000,0.49040000,1267279.89000000,672250.01618700,1605082601856,1605169001856,791808,797303,5496
AIONBUSD,AION,BUSD,0.00580000,8.748,0.06871929,0.06630000,0.07210000,305.55000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06630000,0.07530000,0.06250000,237488.16000000,16320.01775000,1604923200601,1605009600601,93208,93477,270
AIONUSDT,AION,USDT,-0.00050000,-0.639,0.07793036,0.07830000,0.07770000,36.80000000,0.07720000,9465.26000000,0.07760000,674.96000000,0.07820000,0.08100000,0.07360000,4110507.04000000,320333.30529300,1607498921665,1607585321665,1568417,1572015,3599
MBLBNB,MBL,BNB,-0.00000020,-0.352,0.00005657,0.00005680,0.00005660,17361.00000000,0.00005650,11447.00000000,0.00005670,32543.00000000,0.00005680,0.00005860,0.00005530,85823668.00000000,4855.25168520,1607498898233,1607585298233,904895,910004,5110
MBLBTC,MBL,BTC,0.00000000,0.000,0.00000009,0.00000009,0.00000008,14701.00000000,0.00000008,123228312.00000000,0.00000009,23358077.00000000,0.00000008,0.00000009,0.00000008,6942067.00000000,0.59101243,1607498872131,1607585272131,405066,405163,98
MBLUSDT,MBL,USDT,0.00001400,0.892,0.00157636,0.00157000,0.00158300,71062.00000000,0.00157600,75122.00000000,0.00158500,21630.00000000,0.00156900,0.00162900,0.00149800,256266032.00000000,403968.31326400,1607498893851,1607585293851,2432156,2440561,8406
COTIBNB,COTI,BNB,0.00011100,7.460,0.00152559,0.00149600,0.00159900,4502.00000000,0.00159100,89214.00000000,0.00160100,2500.00000000,0.00148800,0.00160000,0.00145500,1445200.00000000,2204.78880100,1607498909917,1607585309917,518571,520157,1587
COTIBTC,COTI,BTC,0.00000016,7.048,0.00000234,0.00000226,0.00000243,55025.00000000,0.00000242,78361.00000000,0.00000244,64765.00000000,0.00000227,0.00000244,0.00000222,31729502.00000000,74.40360144,1607498913796,1607585313796,4353504,4360002,6499
COTIUSDT,COTI,USDT,0.00341000,8.277,0.04254732,0.04120000,0.04461000,1301.30000000,0.04451000,2100.00000000,0.04465000,1360.60000000,0.04120000,0.04499000,0.03910000,36417319.50000000,1549459.22157400,1607498911297,1607585311297,2535677,2548771,13095
ALGOBUSD,ALGO,BUSD,0.00420000,1.420,0.30114438,0.29640000,0.30000000,139.82000000,0.29990000,3287.09000000,0.30060000,2000.00000000,0.29580000,0.30890000,0.28550000,1577715.53000000,475120.16354800,1607498808472,1607585208472,384481,386611,2131
BTTBUSD,BTT,BUSD,0.00000070,0.223,0.00031956,0.00031490,0.00031520,1670529.00000000,0.00031470,384907.00000000,0.00031570,398397.00000000,0.00031450,0.00032780,0.00030760,269290958.00000000,86053.73811200,1607498915468,1607585315468,637186,637792,607
TOMOBUSD,TOMO,BUSD,0.01960000,2.924,0.69132939,0.67860000,0.69000000,43.63000000,0.68810000,3918.77000000,0.69000000,174.01000000,0.67040000,0.71420000,0.64470000,36992.91000000,25574.28578400,1607498860405,1607585260405,161484,161711,228
XMRBUSD,XMR,BUSD,0.71000000,0.541,131.45554700,131.46000000,131.96000000,0.43037000,131.96000000,0.61727000,132.15000000,0.17989000,131.25000000,134.21000000,127.05000000,1285.02748000,168923.99029690,1607498904866,1607585304866,165008,166094,1087
ZECBUSD,ZEC,BUSD,-2.32000000,-3.308,68.41997529,70.55000000,67.81000000,0.63051000,67.78000000,1.33489000,67.92000000,1.34467000,70.13000000,70.44000000,65.90000000,2060.92431000,141008.39037010,1607498900395,1607585300395,234859,235984,1126
STPTBNB,STPT,BNB,0.00000000,0.000,0.00067000,0.00067000,0.00067000,426.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00067000,0.00067000,0.00067000,426.00000000,0.28542000,1604223738964,1604310138964,40314,40314,1
STPTBTC,STPT,BTC,0.00000005,5.952,0.00000087,0.00000084,0.00000089,44790.00000000,0.00000088,159375.00000000,0.00000089,4340.00000000,0.00000084,0.00000090,0.00000083,8753843.00000000,7.59349457,1607498902405,1607585302405,1180243,1181361,1119
STPTUSDT,STPT,USDT,0.00103000,6.750,0.01583329,0.01530000,0.01629000,3560.50000000,0.01624000,2540.50000000,0.01635000,2300.00000000,0.01526000,0.01652000,0.01481000,22196258.00000000,351439.75807600,1607498870436,1607585270436,1077046,1080161,3116
BTCBKRW,BTC,BKRW,325076.00000000,1.648,19948709.17728278,19715190.00000000,20047842.00000000,0.00090900,20045484.00000000,0.20200200,20051201.00000000,0.00328800,19722766.00000000,20318110.00000000,19231278.00000000,31.42708000,626929679.21120000,1607498922320,1607585322320,292242,294819,2578
ETHBKRW,ETH,BKRW,22166.00000000,3.742,615465.90361307,593344.00000000,614489.00000000,0.03036000,614932.00000000,1.65109000,616497.00000000,1.78844000,592323.00000000,630303.00000000,577729.00000000,237.08764000,145919358.58809000,1607498915113,1607585315113,140261,141221,961
BNBBKRW,BNB,BKRW,423.00000000,1.411,30294.12736935,30030.00000000,30398.00000000,0.15100000,30446.00000000,7.00300000,30514.00000000,1.58000000,29975.00000000,30883.00000000,29377.00000000,749.67800000,22710840.81800000,1607498909083,1607585309083,83255,83566,312
WTCUSDT,WTC,USDT,0.00960000,2.982,0.32553324,0.32190000,0.33150000,37.19000000,0.33100000,215.47000000,0.33170000,2000.00000000,0.32190000,0.33990000,0.30130000,753050.09000000,245142.83556700,1607498915149,1607585315149,881586,888473,6888
DATABUSD,DATA,BUSD,0.00138000,3.639,0.03991113,0.03791000,0.03930000,393.00000000,0.03833000,22419.00000000,0.03975000,57871.50000000,0.03792000,0.04109000,0.03739000,2069635.80000000,82601.49607200,1607498921380,1607585321380,174271,175338,1068
DATAUSDT,DATA,USDT,0.00118000,3.080,0.03976914,0.03815000,0.03949000,1194.00000000,0.03918000,632.50000000,0.03948000,279.80000000,0.03831000,0.04100000,0.03754000,3518504.00000000,139927.86194300,1607498917589,1607585317589,1125744,1127671,1928
XZCUSDT,XZC,USDT,-0.01400000,-0.390,3.61619590,3.60400000,3.57300000,62.36200000,3.56400000,19.90000000,3.57200000,12.16600000,3.58700000,3.74700000,3.49200000,63223.22200000,228627.55645100,1607498920906,1607585320906,828087,830356,2270
SOLBNB,SOL,BNB,-0.00195000,-3.299,0.05768439,0.05907000,0.05715000,1.70000000,0.05704000,17.00000000,0.05715000,1471.10000000,0.05910000,0.05926000,0.05564000,62310.80000000,3594.36059200,1607498921517,1607585321517,975499,978003,2505
SOLBTC,SOL,BTC,-0.00000314,-3.493,0.00008789,0.00008988,0.00008676,14.00000000,0.00008662,23.00000000,0.00008674,15.00000000,0.00008990,0.00009009,0.00008479,525432.00000000,46.17898999,1607498919372,1607585319372,4374267,4379848,5582
SOLUSDT,SOL,USDT,-0.04200000,-2.575,1.59726228,1.63100000,1.58900000,60.22000000,1.58820000,31.51000000,1.58970000,43.20000000,1.63100000,1.67770000,1.50000000,1997360.89000000,3190309.20161300,1607498922264,1607585322264,2699551,2720309,20759
SOLBUSD,SOL,BUSD,-0.04110000,-2.521,1.61347781,1.63100000,1.58940000,12.58000000,1.58920000,12.58000000,1.59110000,65.47000000,1.63050000,1.67780000,1.49810000,161586.96000000,260716.97483300,1607498917065,1607585317065,1015453,1018506,3054
BTCIDRT,BTC,IDRT,1473000.00,0.568,259746410.83,260363367.00,260897217.00,0.00220000,260049939.00,0.00070000,260921395.00,0.05536500,259424217.00,264723709.00,251804242.00,4.77272800,1239698967.87,1607498907091,1607585307091,220729,222167,1439
BNBIDRT,BNB,IDRT,217.00,0.055,396534.38,394689.00,394858.00,0.25200000,394641.00,0.05900000,395023.00,7.46700000,394641.00,404204.00,383244.00,785.93600000,311650647.11,1607498914333,1607585314333,109758,110746,989
USDTIDRT,USDT,IDRT,-104.00,-0.728,14267.49,14309.00,14177.00,3.51000000,14168.00,61.00000000,14177.00,996.49000000,14281.00,14437.00,14102.00,79429.37000000,1133257352.03,1607498917438,1607585317438,132560,133496,937
BUSDIDRT,BUSD,IDRT,-67.00,-0.469,14224.35,14293.00,14226.00,9.27000000,14136.00,9.34000000,14226.00,35.05000000,14293.00,14500.00,14135.00,43566.09000000,619699145.93,1607497801624,1607584201624,38812,39236,425
CTSIBTC,CTSI,BTC,0.00000006,2.120,0.00000303,0.00000284,0.00000289,8512.00000000,0.00000288,9678.00000000,0.00000290,11600.00000000,0.00000283,0.00000340,0.00000263,59357566.00000000,180.08870370,1607498921053,1607585321053,2240950,2271074,30125
CTSIUSDT,CTSI,USDT,0.00148000,2.872,0.05552411,0.05152000,0.05301000,4157.80000000,0.05285000,18278.20000000,0.05317000,313.60000000,0.05153000,0.06240000,0.04689000,90019303.20000000,4998242.03334800,1607498921144,1607585321144,1447768,1476262,28495
CTSIBNB,CTSI,BNB,0.00003600,1.928,0.00195517,0.00186700,0.00190300,1764.00000000,0.00190000,601.00000000,0.00190600,9309.00000000,0.00186700,0.00222000,0.00173500,11655361.00000000,22788.21453100,1607498918612,1607585318612,461573,473571,11999
CTSIBUSD,CTSI,BUSD,0.00147000,2.853,0.05517358,0.05151000,0.05299000,209.20000000,0.05283000,601.00000000,0.05311000,209.50000000,0.05152000,0.06345000,0.04683000,5305524.40000000,292724.75427100,1607498910920,1607585310920,304850,310493,5644
HIVEBNB,HIVE,BNB,-0.00013000,-2.941,0.00435465,0.00449000,0.00429000,57.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00442000,0.00453000,0.00424000,328406.00000000,1430.09273900,1606996804374,1607083204374,112739,113055,317
HIVEBTC,HIVE,BTC,-0.00000030,-4.431,0.00000658,0.00000677,0.00000647,1363.00000000,0.00000647,218.00000000,0.00000650,356.00000000,0.00000677,0.00000680,0.00000631,1410072.00000000,9.27428333,1607498920629,1607585320629,1527433,1529439,2007
HIVEUSDT,HIVE,USDT,-0.00390000,-3.176,0.11818046,0.12300000,0.11890000,644.89000000,0.11880000,92.60000000,0.11940000,320.22000000,0.12280000,0.12580000,0.11100000,1598974.03000000,188967.48198900,1607498914646,1607585314646,1145357,1148203,2847
CHRBNB,CHR,BNB,0.00011000,12.101,0.00101054,0.00090500,0.00101900,134.00000000,0.00101700,130.00000000,0.00102300,1121.00000000,0.00090900,0.00107200,0.00087000,4598128.00000000,4646.59277000,1607498919388,1607585319388,250503,252286,1784
CHRBTC,CHR,BTC,0.00000017,12.319,0.00000149,0.00000137,0.00000155,202.00000000,0.00000154,120165.00000000,0.00000155,28515.00000000,0.00000138,0.00000163,0.00000132,49974076.00000000,74.62731766,1607498922004,1607585322004,2115311,2124898,9588
CHRUSDT,CHR,USDT,0.00319000,12.659,0.02748451,0.02512000,0.02839000,2009.20000000,0.02835000,1784.60000000,0.02839000,286.70000000,0.02520000,0.02993000,0.02346000,49716676.80000000,1366438.44846300,1607498921046,1607585321046,2050492,2062564,12073
BTCUPUSDT,BTCUP,USDT,0.65700000,2.613,25.53147483,25.19800000,25.79900000,0.60000000,25.69300000,355.93000000,25.80000000,23.60000000,25.14200000,26.99200000,23.06900000,171200.48000000,4371000.74667000,1607498922083,1607585322083,809462,822037,12576
BTCDOWNUSDT,BTCDOWN,USDT,-0.01800000,-1.088,1.65509748,1.65500000,1.63700000,2499.17000000,1.63000000,510.00000000,1.63700000,13275.54000000,1.65500000,1.80000000,1.55500000,3518217.43000000,5822992.79831000,1607498921756,1607585321756,814618,827225,12608
ARDRUSDT,ARDR,USDT,0.00093000,1.518,0.06362846,0.06128000,0.06221000,97.00000000,0.06190000,3675.00000000,0.06221000,610.90000000,0.06128000,0.06803000,0.05884000,2290738.90000000,145756.18084300,1607498922417,1607585322417,510148,512149,2002
LENDUSDT,LEND,USDT,0.00000000,0.000,0.51431000,0.51431000,0.51431000,262.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.51431000,0.51431000,0.51431000,262.80000000,135.16066800,1604223738964,1604310138964,5162301,5162301,1
HBARBUSD,HBAR,BUSD,0.00098000,2.804,0.03560644,0.03507000,0.03593000,8000.00000000,0.03582000,1526.70000000,0.03598000,1478.20000000,0.03495000,0.03680000,0.03381000,2684554.30000000,95587.42944700,1607498909549,1607585309549,90089,90938,850
MATICBUSD,MATIC,BUSD,0.00062000,3.592,0.01771774,0.01730000,0.01788000,805.40000000,0.01778000,170387.50000000,0.01787000,11263.30000000,0.01726000,0.01818000,0.01658000,2639920.40000000,46773.43075600,1607498915866,1607585315866,273631,274156,526
WRXBUSD,WRX,BUSD,0.00113000,1.556,0.07279463,0.07304000,0.07373000,320.40000000,0.07374000,687.40000000,0.07421000,645.60000000,0.07260000,0.07570000,0.06976000,183837.30000000,13382.36744900,1607498718576,1607585118576,96466,96691,226
ZILBUSD,ZIL,BUSD,-0.00109000,-3.516,0.03104412,0.03108000,0.02991000,10994.60000000,0.02990000,381.20000000,0.02999000,10317.10000000,0.03100000,0.03244000,0.02842000,22053446.30000000,684629.73462200,1607498899362,1607585299362,331143,333880,2738
MDTBNB,MDT,BNB,0.00005420,8.153,0.00069913,0.00065340,0.00071900,2862.00000000,0.00070830,1616.00000000,0.00071890,1617.00000000,0.00066480,0.00079130,0.00061000,3058766.00000000,2138.47555860,1607498871159,1607585271159,175633,176491,859
MDTBTC,MDT,BTC,0.00000008,7.921,0.00000108,0.00000102,0.00000109,7779.00000000,0.00000108,166253.00000000,0.00000109,128221.00000000,0.00000101,0.00000124,0.00000096,42705860.00000000,46.32872091,1607498856433,1607585256433,651263,656631,5369
MDTUSDT,MDT,USDT,0.00121000,6.516,0.01958971,0.01858000,0.01978000,2950.70000000,0.01978000,2169.10000000,0.02005000,2862.00000000,0.01857000,0.02226000,0.01690000,25379918.60000000,497185.30078400,1607498917255,1607585317255,502606,506865,4260
STMXBNB,STMX,BNB,0.00000220,2.610,0.00008477,0.00008460,0.00008650,1800.00000000,0.00008560,1800.00000000,0.00008720,21125.00000000,0.00008430,0.00008730,0.00008270,1742470.00000000,147.70295010,1607498839772,1607585239772,97622,97755,134
STMXBTC,STMX,BTC,0.00000000,0.000,0.00000013,0.00000013,0.00000013,837855.00000000,0.00000013,46866491.00000000,0.00000014,66533588.00000000,0.00000013,0.00000014,0.00000012,24126473.00000000,3.13877759,1607498855343,1607585255343,345851,346084,234
STMXETH,STMX,ETH,-0.00000003,-0.701,0.00000424,0.00000428,0.00000425,4704.00000000,0.00000424,5392.00000000,0.00000425,778.00000000,0.00000428,0.00000451,0.00000412,33572443.00000000,142.18284798,1607498834197,1607585234197,250251,253731,3481
STMXUSDT,STMX,USDT,0.00005000,2.136,0.00237222,0.00234300,0.00239100,6459.00000000,0.00238900,6133.00000000,0.00239300,16806.00000000,0.00234100,0.00249000,0.00223100,86109181.00000000,204269.78869200,1607498919544,1607585319544,629828,635459,5632
KNCBUSD,KNC,BUSD,0.00900000,1.027,0.88807094,0.87500000,0.88500000,691.09700000,0.88500000,64.47900000,0.88800000,70.89300000,0.87600000,0.91700000,0.83800000,26075.88000000,23157.23134200,1607498614460,1607585014460,101204,101414,211
KNCUSDT,KNC,USDT,0.01000000,1.142,0.88513553,0.87600000,0.88600000,196.54800000,0.88600000,26.26200000,0.88700000,140.00000000,0.87600000,0.91700000,0.83600000,1507264.95800000,1334133.77195300,1607498921165,1607585321165,2721085,2729732,8648
REPBUSD,REP,BUSD,0.00000000,0.000,13.67300000,13.67300000,13.67300000,1.81300000,0.00000000,0.00000000,0.00000000,0.00000000,13.67300000,13.67300000,13.67300000,1.81300000,24.78914900,1604223738964,1604310138964,36658,36658,1
REPUSDT,REP,USDT,0.06900000,0.460,15.20399613,15.02600000,15.07100000,2.00000000,15.08400000,1.22100000,15.13800000,2.00000000,15.00200000,16.29000000,14.27600000,24514.46800000,372717.87652000,1607498921531,1607585321531,656269,660554,4286
LRCBUSD,LRC,BUSD,0.00404000,2.272,0.18740525,0.18076000,0.18182000,1018.30000000,0.18163000,2792.00000000,0.18288000,299.00000000,0.17778000,0.19870000,0.17160000,154100.10000000,28879.16744600,1607498921721,1607585321721,47095,47370,276
LRCUSDT,LRC,USDT,0.00272000,1.514,0.18729208,0.17922000,0.18235000,158.20000000,0.18209000,550.00000000,0.18225000,4250.00000000,0.17963000,0.19926000,0.16949000,25924389.20000000,4855432.85365900,1607498922103,1607585322103,2106902,2141187,34286
IQBNB,IQ,BNB,-0.00000050,-0.567,0.00008777,0.00008820,0.00008770,8479.00000000,0.00008750,3571.00000000,0.00008800,25024.00000000,0.00008820,0.00009240,0.00008560,10488601.00000000,920.58105640,1607498913672,1607585313672,474001,478011,4011
IQBUSD,IQ,BUSD,0.00003300,1.361,0.00242833,0.00242400,0.00245800,6723.00000000,0.00244000,6996.00000000,0.00245800,256.00000000,0.00242500,0.00258500,0.00233500,44150569.00000000,107212.30177300,1607495935831,1607582335831,863440,866739,3300
PNTBTC,PNT,BTC,0.00000168,7.407,0.00002417,0.00002269,0.00002436,71.00000000,0.00002436,8.00000000,0.00002443,7966.00000000,0.00002268,0.00002863,0.00002168,1101644.00000000,26.62467676,1607498920153,1607585320153,1241747,1246581,4835
PNTUSDT,PNT,USDT,0.03590000,8.733,0.44162391,0.41150000,0.44700000,393.99000000,0.44700000,500.86000000,0.44930000,155.22000000,0.41110000,0.50070000,0.38550000,1861700.25000000,822171.35127000,1607498863966,1607585263966,1049222,1055739,6518
DGBBNB,DGB,BNB,0.00001600,2.222,0.00072317,0.00071900,0.00073600,1062.00000000,0.00073000,257773.00000000,0.00073600,25868.00000000,0.00072000,0.00073900,0.00071300,1454335.00000000,1051.73202700,1607498897122,1607585297122,249189,249605,417
DGBBTC,DGB,BTC,0.00000002,1.835,0.00000111,0.00000110,0.00000111,960.00000000,0.00000111,368699.00000000,0.00000112,684759.00000000,0.00000109,0.00000113,0.00000108,25234217.00000000,27.90628935,1607498878184,1607585278184,1600258,1603030,2773
DGBBUSD,DGB,BUSD,0.00080000,4.067,0.02012718,0.01990000,0.02047000,2070.00000000,0.02037000,163851.60000000,0.02055000,51745.90000000,0.01967000,0.02068000,0.01940000,757800.80000000,15252.39504500,1607498912525,1607585312525,66024,66270,247
